pitch mph = 84, targetY = 2, endY = 1.18
pitch mph = 84, targetY = 2, endY = 1.12
pitch mph = 85, targetY = 1.5, endY = 0.79
pitch mph = 85, targetY = 1.5, endY = 0.73
pitch mph = 85, targetY = 1.5, endY = 0.67
pitch mph = 85, targetY = 1.5, endY = 0.60
pitch mph = 85, targetY = 1.6, endY = 0.83
pitch mph = 85, targetY = 1.6, endY = 0.77
pitch mph = 85, targetY = 1.6, endY = 0.70
pitch mph = 85, targetY = 1.7, endY = 0.93
pitch mph = 85, targetY = 1.7, endY = 0.87
pitch mph = 85, targetY = 1.7, endY = 0.81
pitch mph = 85, targetY = 1.8, endY = 1.03
pitch mph = 85, targetY = 1.8, endY = 0.98
pitch mph = 85, targetY = 1.8, endY = 0.92
pitch mph = 85, targetY = 1.9, endY = 1.13
pitch mph = 85, targetY = 1.9, endY = 1.08
pitch mph = 85, targetY = 1.9, endY = 1.02
pitch mph = 85, targetY = 2, endY = 1.18
pitch mph = 85, targetY = 2, endY = 1.13
pitch mph = 86, targetY = 1.5, endY = 0.79
pitch mph = 86, targetY = 1.5, endY = 0.73
pitch mph = 86, targetY = 1.5, endY = 0.66
pitch mph = 86, targetY = 1.5, endY = 0.60
pitch mph = 86, targetY = 1.6, endY = 0.89
pitch mph = 86, targetY = 1.6, endY = 0.83
pitch mph = 86, targetY = 1.6, endY = 0.77
pitch mph = 86, targetY = 1.6, endY = 0.70
pitch mph = 86, targetY = 1.7, endY = 0.99
pitch mph = 86, targetY = 1.7, endY = 0.93
pitch mph = 86, targetY = 1.7, endY = 0.87
pitch mph = 86, targetY = 1.7, endY = 0.81
pitch mph = 86, targetY = 1.8, endY = 1.09
pitch mph = 86, targetY = 1.8, endY = 1.03
pitch mph = 86, targetY = 1.8, endY = 0.98
pitch mph = 86, targetY = 1.8, endY = 0.92
pitch mph = 86, targetY = 1.9, endY = 1.19
pitch mph = 86, targetY = 1.9, endY = 1.14
pitch mph = 86, targetY = 1.9, endY = 1.08
pitch mph = 86, targetY = 1.9, endY = 1.03
pitch mph = 86, targetY = 2, endY = 1.19
pitch mph = 86, targetY = 2, endY = 1.14
pitch mph = 87, targetY = 1.5, endY = 0.79
pitch mph = 87, targetY = 1.5, endY = 0.73
pitch mph = 87, targetY = 1.5, endY = 0.66
pitch mph = 87, targetY = 1.6, endY = 0.89
pitch mph = 87, targetY = 1.6, endY = 0.83
pitch mph = 87, targetY = 1.6, endY = 0.77
pitch mph = 87, targetY = 1.7, endY = 0.99
pitch mph = 87, targetY = 1.7, endY = 0.94
pitch mph = 87, targetY = 1.7, endY = 0.88
pitch mph = 87, targetY = 1.8, endY = 1.09
pitch mph = 87, targetY = 1.8, endY = 1.04
pitch mph = 87, targetY = 1.8, endY = 0.98
pitch mph = 87, targetY = 1.9, endY = 1.19
pitch mph = 87, targetY = 1.9, endY = 1.14
pitch mph = 87, targetY = 1.9, endY = 1.09
pitch mph = 87, targetY = 2, endY = 1.19
pitch mph = 88, targetY = 1.5, endY = 0.86
pitch mph = 88, targetY = 1.5, endY = 0.79
pitch mph = 88, targetY = 1.5, endY = 0.73
pitch mph = 88, targetY = 1.5, endY = 0.66
pitch mph = 88, targetY = 1.6, endY = 0.95
pitch mph = 88, targetY = 1.6, endY = 0.89
pitch mph = 88, targetY = 1.6, endY = 0.83
pitch mph = 88, targetY = 1.6, endY = 0.77
pitch mph = 88, targetY = 1.7, endY = 1.05
pitch mph = 88, targetY = 1.7, endY = 1.00
pitch mph = 88, targetY = 1.7, endY = 0.94
pitch mph = 88, targetY = 1.7, endY = 0.88
pitch mph = 88, targetY = 1.8, endY = 1.15
pitch mph = 88, targetY = 1.8, endY = 1.10
pitch mph = 88, targetY = 1.8, endY = 1.04
pitch mph = 88, targetY = 1.8, endY = 0.99
pitch mph = 88, targetY = 1.9, endY = 1.20
pitch mph = 88, targetY = 1.9, endY = 1.15
pitch mph = 88, targetY = 1.9, endY = 1.09
pitch mph = 88, targetY = 2, endY = 1.20
pitch mph = 89, targetY = 1.5, endY = 0.86
pitch mph = 89, targetY = 1.5, endY = 0.79
pitch mph = 89, targetY = 1.5, endY = 0.67
pitch mph = 89, targetY = 1.6, endY = 0.95
pitch mph = 89, targetY = 1.6, endY = 0.89
pitch mph = 89, targetY = 1.6, endY = 0.83
pitch mph = 89, targetY = 1.6, endY = 0.77
pitch mph = 89, targetY = 1.7, endY = 1.05
pitch mph = 89, targetY = 1.7, endY = 1.00
pitch mph = 89, targetY = 1.7, endY = 0.94
pitch mph = 89, targetY = 1.7, endY = 0.88
pitch mph = 89, targetY = 1.8, endY = 1.15
pitch mph = 89, targetY = 1.8, endY = 1.10
pitch mph = 89, targetY = 1.8, endY = 1.04
pitch mph = 89, targetY = 1.8, endY = 0.99
pitch mph = 89, targetY = 1.9, endY = 1.20
pitch mph = 89, targetY = 1.9, endY = 1.15
pitch mph = 89, targetY = 1.9, endY = 1.10
pitch mph = 89, targetY = 2, endY = 1.21
pitch mph = 90, targetY = 1.5, endY = 0.86
pitch mph = 90, targetY = 1.5, endY = 0.79
pitch mph = 90, targetY = 1.5, endY = 0.73
pitch mph = 90, targetY = 1.6, endY = 0.96
pitch mph = 90, targetY = 1.6, endY = 0.90
pitch mph = 90, targetY = 1.6, endY = 0.84
pitch mph = 90, targetY = 1.7, endY = 1.05
pitch mph = 90, targetY = 1.7, endY = 1.00
pitch mph = 90, targetY = 1.7, endY = 0.94
pitch mph = 90, targetY = 1.8, endY = 1.15
pitch mph = 90, targetY = 1.8, endY = 1.10
pitch mph = 90, targetY = 1.8, endY = 1.05
pitch mph = 90, targetY = 1.9, endY = 1.21
pitch mph = 90, targetY = 1.9, endY = 1.15
pitch mph = 91, targetY = 1.5, endY = 0.85
pitch mph = 91, targetY = 1.5, endY = 0.79
pitch mph = 91, targetY = 1.5, endY = 0.73
pitch mph = 91, targetY = 1.6, endY = 0.96
pitch mph = 91, targetY = 1.6, endY = 0.90
pitch mph = 91, targetY = 1.6, endY = 0.84
pitch mph = 91, targetY = 1.7, endY = 1.06
pitch mph = 91, targetY = 1.7, endY = 1.00
pitch mph = 91, targetY = 1.7, endY = 0.94
pitch mph = 91, targetY = 1.8, endY = 1.16
pitch mph = 91, targetY = 1.8, endY = 1.10
pitch mph = 91, targetY = 1.8, endY = 1.05
pitch mph = 91, targetY = 1.9, endY = 1.21
pitch mph = 91, targetY = 1.9, endY = 1.16
pitch mph = 92, targetY = 1.5, endY = 0.91
pitch mph = 92, targetY = 1.5, endY = 0.85
pitch mph = 92, targetY = 1.5, endY = 0.79
pitch mph = 92, targetY = 1.5, endY = 0.73
pitch mph = 92, targetY = 1.6, endY = 1.01
pitch mph = 92, targetY = 1.6, endY = 0.96
pitch mph = 92, targetY = 1.6, endY = 0.90
pitch mph = 92, targetY = 1.6, endY = 0.84
pitch mph = 92, targetY = 1.7, endY = 1.11
pitch mph = 92, targetY = 1.7, endY = 1.06
pitch mph = 92, targetY = 1.7, endY = 1.00
pitch mph = 92, targetY = 1.7, endY = 0.95
pitch mph = 92, targetY = 1.8, endY = 1.21
pitch mph = 92, targetY = 1.8, endY = 1.16
pitch mph = 92, targetY = 1.8, endY = 1.11
pitch mph = 92, targetY = 1.8, endY = 1.05
pitch mph = 92, targetY = 1.9, endY = 1.21
pitch mph = 92, targetY = 1.9, endY = 1.16
pitch mph = 93, targetY = 1.5, endY = 0.91
pitch mph = 93, targetY = 1.5, endY = 0.85
pitch mph = 93, targetY = 1.5, endY = 0.79
pitch mph = 93, targetY = 1.6, endY = 1.01
pitch mph = 93, targetY = 1.6, endY = 0.96
pitch mph = 93, targetY = 1.6, endY = 0.90
pitch mph = 93, targetY = 1.7, endY = 1.11
pitch mph = 93, targetY = 1.7, endY = 1.06
pitch mph = 93, targetY = 1.7, endY = 1.00
pitch mph = 93, targetY = 1.8, endY = 1.21
pitch mph = 93, targetY = 1.8, endY = 1.16
pitch mph = 93, targetY = 1.8, endY = 1.11
pitch mph = 93, targetY = 1.9, endY = 1.22
pitch mph = 94, targetY = 1.5, endY = 0.91
pitch mph = 94, targetY = 1.5, endY = 0.85
pitch mph = 94, targetY = 1.5, endY = 0.79
pitch mph = 94, targetY = 1.6, endY = 1.01
pitch mph = 94, targetY = 1.6, endY = 0.96
pitch mph = 94, targetY = 1.6, endY = 0.90
pitch mph = 94, targetY = 1.7, endY = 1.11
pitch mph = 94, targetY = 1.7, endY = 1.06
pitch mph = 94, targetY = 1.7, endY = 1.01
pitch mph = 94, targetY = 1.8, endY = 1.21
pitch mph = 94, targetY = 1.8, endY = 1.16
pitch mph = 94, targetY = 1.8, endY = 1.11
pitch mph = 95, targetY = 1.5, endY = 0.97
pitch mph = 95, targetY = 1.5, endY = 0.91
pitch mph = 95, targetY = 1.5, endY = 0.85
pitch mph = 95, targetY = 1.5, endY = 0.79
pitch mph = 95, targetY = 1.6, endY = 1.07
pitch mph = 95, targetY = 1.6, endY = 1.01
pitch mph = 95, targetY = 1.6, endY = 0.96
pitch mph = 95, targetY = 1.6, endY = 0.90
pitch mph = 95, targetY = 1.7, endY = 1.17
pitch mph = 95, targetY = 1.7, endY = 1.12
pitch mph = 95, targetY = 1.7, endY = 1.06
pitch mph = 95, targetY = 1.7, endY = 1.01
pitch mph = 95, targetY = 1.8, endY = 1.22
pitch mph = 95, targetY = 1.8, endY = 1.17
pitch mph = 95, targetY = 1.8, endY = 1.12
pitch mph = 96, targetY = 1.5, endY = 0.97
pitch mph = 96, targetY = 1.5, endY = 0.91
pitch mph = 96, targetY = 1.5, endY = 0.85
pitch mph = 96, targetY = 1.6, endY = 1.07
pitch mph = 96, targetY = 1.6, endY = 1.01
pitch mph = 96, targetY = 1.6, endY = 0.96
pitch mph = 96, targetY = 1.7, endY = 1.17
pitch mph = 96, targetY = 1.7, endY = 1.12
pitch mph = 96, targetY = 1.7, endY = 1.06
pitch mph = 96, targetY = 1.8, endY = 1.22
pitch mph = 96, targetY = 1.8, endY = 1.17
pitch mph = 97, targetY = 1.5, endY = 0.97
pitch mph = 97, targetY = 1.5, endY = 0.91
pitch mph = 97, targetY = 1.5, endY = 0.85
pitch mph = 97, targetY = 1.6, endY = 1.07
pitch mph = 97, targetY = 1.6, endY = 1.02
pitch mph = 97, targetY = 1.6, endY = 0.96
pitch mph = 97, targetY = 1.7, endY = 1.17
pitch mph = 97, targetY = 1.7, endY = 1.12
pitch mph = 97, targetY = 1.7, endY = 1.07
pitch mph = 97, targetY = 1.8, endY = 1.17
pitch mph = 98, targetY = 1.5, endY = 0.97
pitch mph = 98, targetY = 1.5, endY = 0.91
pitch mph = 98, targetY = 1.5, endY = 0.85
pitch mph = 98, targetY = 1.6, endY = 1.07
pitch mph = 98, targetY = 1.6, endY = 1.01
pitch mph = 98, targetY = 1.6, endY = 0.96
pitch mph = 98, targetY = 1.7, endY = 1.17
pitch mph = 98, targetY = 1.7, endY = 1.12
pitch mph = 98, targetY = 1.7, endY = 1.07
pitch mph = 98, targetY = 1.8, endY = 1.18
pitch mph = 99, targetY = 1.5, endY = 1.02
pitch mph = 99, targetY = 1.5, endY = 0.97
pitch mph = 99, targetY = 1.5, endY = 0.91
pitch mph = 99, targetY = 1.6, endY = 1.12
pitch mph = 99, targetY = 1.6, endY = 1.07
pitch mph = 99, targetY = 1.6, endY = 1.02
pitch mph = 99, targetY = 1.7, endY = 1.17
pitch mph = 99, targetY = 1.7, endY = 1.12
pitch mph = 100, targetY = 1.5, endY = 1.02
pitch mph = 100, targetY = 1.5, endY = 0.97
pitch mph = 100, targetY = 1.5, endY = 0.91
pitch mph = 100, targetY = 1.6, endY = 1.12
pitch mph = 100, targetY = 1.6, endY = 1.07
pitch mph = 100, targetY = 1.6, endY = 1.02
pitch mph = 100, targetY = 1.7, endY = 1.17
pitch mph = 100, targetY = 1.7, endY = 1.12
pitch mph = 101, targetY = 1.5, endY = 1.02
pitch mph = 101, targetY = 1.5, endY = 0.97
pitch mph = 101, targetY = 1.5, endY = 0.91
pitch mph = 101, targetY = 1.6, endY = 1.12
pitch mph = 101, targetY = 1.6, endY = 1.07
pitch mph = 101, targetY = 1.6, endY = 1.02
pitch mph = 101, targetY = 1.7, endY = 1.17
pitch mph = 101, targetY = 1.7, endY = 1.12
